CustomerID,Age,Gender,Tenure,Subscription_Type,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Customer_Service_Calls,Churn,Avg_Monthly_Spend,High_Support_Calls
CUST76,43,1,-0.276856447595042,0,0.009195473923938406,-1.1584282223020024,0,0,9,1,-1.6019339707163516,1
CUST77,61,0,-1.1624821907460559,1,0.6290103168114269,-1.3258069043072935,1,0,4,1,8.159705985127951,0
CUST78,51,1,-0.08005072689481667,2,-1.460301083106691,0.1795971879121448,0,1,6,1,0.1952250989947903,1
CUST79,27,0,-1.4084893416213375,2,-0.7730976904768153,1.424614014859242,2,1,8,0,-3.4875182035467507,1
CUST80,53,0,-0.129252157069873,1,1.0700990060343238,-0.5299909889204849,1,2,3,1,-0.6086618453593045,0
CUST81,31,1,0.8055750162561973,0,-0.13250693106795824,0.8316648519823105,1,3,1,0,0.4606094150032831,0
CUST82,48,0,1.149985027481592,0,0.1684775005877624,0.5714791029501332,1,3,8,0,0.2658060849937831,1
CUST83,65,0,-0.424460738120211,2,-0.22546583960587577,1.526609515363058,2,2,1,0,2.6524854453490194,0
CUST84,32,0,0.5595678653809157,2,-1.5721714028371359,1.1395993438153382,1,0,2,0,0.7307148147329885,0
CUST85,25,0,-0.276856447595042,0,-1.1502604827108867,0.24927938253710882,1,2,9,0,0.3447163176772863,1
CUST86,31,1,-1.5068922019714504,1,-0.181516785426058,0.5657694761455002,0,2,1,1,-1.1161534423789894,0
CUST87,40,0,-1.0640793303959433,2,-1.0000346247871466,1.410522019538334,0,0,2,0,-22.012121706372124,0
CUST88,57,1,0.21515785415552136,0,-1.5511291284116473,-0.33552428179005545,1,3,5,0,-0.27611579898253574,0
CUST89,38,0,-0.9656764700458307,2,1.1968853683954945,-0.5900605053523855,1,2,2,1,-17.191136987957446,0
CUST90,33,0,-0.276856447595042,1,1.673399658866366,-1.6960099143508487,0,3,9,0,-2.3453295112850414,1
CUST91,62,1,-0.276856447595042,0,1.0221545832927048,1.1590969238943178,0,2,7,0,1.6028586855811824,1
CUST92,35,0,-0.129252157069873,2,1.232044611739349,1.0695989656532745,0,0,5,0,1.228368205948119,0
CUST93,64,0,-1.605295062321563,1,-0.8862997997278607,-1.368256123529107,2,0,6,1,2.2604779201093517,1
CUST94,41,0,0.608769295555972,2,1.602015740562177,0.2851634147767529,2,1,0,1,0.17725562985599108,0
CUST95,43,1,-0.6212664588204364,1,-1.0423855315422434,-0.1099038710048729,0,0,2,0,-0.2901878472727234,0
CUST96,42,0,-0.37525930794515466,1,1.5703191499718845,-1.3183649449117811,1,1,2,1,-2.110259443122753,0
CUST97,62,1,1.5927978990570988,0,1.720545007895625,1.6981599370769973,0,2,1,0,0.6549526816936071,0
CUST98,58,0,1.0515821671314791,1,0.7400815628295114,-0.982409089578121,2,3,6,0,-0.4788543716734118,1
CUST99,46,1,-0.6704678889954927,2,1.673133300962246,-1.4985275343632354,1,0,8,1,-4.547440095580666,1
CUST100,32,1,0.608769295555972,1,0.24785215601555433,0.348128401396266,2,0,3,0,0.2163942352442504,0
CUST101,62,0,1.1991864576566482,1,-0.8255701975884763,0.8521982962431827,1,0,4,0,0.387506158596141,0
CUST102,18,0,-1.4084893416213375,0,-0.21108251278338983,-1.620296374011517,2,2,2,1,3.96655728538813,0
CUST103,42,1,-0.7688707493456054,1,0.3309558221010274,0.5716735484450278,1,1,8,0,2.473393336526868,1
CUST104,24,1,1.1007835973065354,1,-1.4712217571756152,0.12918277414492066,1,2,3,0,0.06149266126722855,0
CUST105,26,0,1.6912007594072116,2,0.4305736782419476,-1.3724207924924865,1,3,4,0,-0.5099659650790186,0
CUST106,41,1,-1.5560936321465066,0,1.673133300962246,-1.1300108970663119,1,2,0,0,2.0320514959045655,0
CUST107,18,0,-1.6544964924966192,0,-1.0660913850089329,0.25407334782941976,2,3,1,0,-0.3881966530641601,0
CUST108,61,0,1.149985027481592,0,1.0202900779638642,-0.6965918889461976,2,0,8,0,-0.3239984837299811,1
CUST109,25,0,0.165956423980465,1,1.4195605762399042,1.5502752997780507,1,3,1,0,1.329616843214052,0
CUST110,41,0,-0.9656764700458307,0,1.543417001655754,1.131757887312134,1,3,4,0,32.97323698417149,0
CUST111,28,1,-0.030849296719760326,1,1.6004175931374565,1.7086564584286725,2,1,7,0,1.7630451617539582,1
CUST112,68,0,1.2975893180067608,1,0.08137846594048757,-0.8249966230293377,1,3,2,0,-0.35907053386940846,0
CUST113,34,1,0.018352133455296012,2,1.6598154057562406,1.660200641100933,1,3,5,1,1.6302814974893092,0
CUST114,25,0,1.44519360853193,2,0.898031799972735,-0.22452065181366684,1,2,3,0,-0.09182121654099482,0
CUST115,52,1,-0.47366216829526736,2,-1.1643774516292522,-0.5175252650114223,0,0,6,0,-0.983256824490902,1
CUST116,52,0,-0.5228635984703237,2,-0.07284276054505445,-1.5576248233206629,1,2,9,1,-3.2645273308156595,1
CUST117,50,1,-1.1132807605709996,2,0.7629883425838406,-1.549168211979064,0,2,2,0,13.675475024800097,0
CUST118,22,1,-0.8180721795206617,1,-0.8679211043435734,0.6882029658490579,1,0,5,1,3.782835214734064,0
CUST119,59,0,-0.9656764700458307,1,0.4939668594225329,-0.13108782383048348,2,0,9,1,-3.819182467698375,1
CUST120,56,0,-0.37525930794515466,0,0.583995831015129,-0.9410204821466418,0,3,8,0,-1.5062577067799365,1
CUST121,58,0,1.2483878878317045,1,-1.160914798875691,0.4150600761116298,0,3,9,0,0.18460341223057583,1
CUST122,45,0,0.5595678653809157,1,0.2324033975765878,-0.8488391760760527,1,1,0,1,-0.5442784472022502,0
CUST123,24,1,-0.867273609695718,2,0.9475743701390749,0.2878715102147397,1,2,2,0,2.1689093597345606,0
CUST124,26,0,0.90397787660631,1,0.0033356000332960857,-0.4766103975129592,0,0,1,0,-0.2503234955452736,0
CUST125,25,1,-1.310086481271225,2,-1.68244357514286,1.1486004025426424,2,3,7,1,-3.7041292410873923,1
CUST126,29,1,-0.37525930794515466,0,-1.6928315334035442,1.1386023687324243,2,0,6,0,1.822519940212999,1
CUST127,51,0,0.5595678653809157,0,-0.4880947330683011,-0.06311321418795762,1,3,1,0,-0.040468398707703926,0
CUST128,50,1,0.756373586081141,1,1.4829537574204894,-0.5059752026146817,2,1,5,0,-0.28807948754434676,0
CUST129,65,1,1.7896036197573242,0,-0.9323797171406393,-0.4648835664844962,2,1,2,0,-0.16664861028712666,0
CUST130,40,1,-1.5560936321465066,1,0.47239186918880416,1.086165721818296,1,0,7,0,-1.9532065447786648,1
CUST131,41,1,1.44519360853193,0,-0.9552864968949684,-0.5852135094705577,2,1,9,1,-0.23933217698123876,1
CUST132,54,0,0.46116500503080304,2,-0.6103530110594301,-1.002136468878339,1,0,2,1,-0.6858475705536163,0
CUST133,52,0,0.90397787660631,2,1.212334126834461,-1.4374398306126137,0,3,9,0,-0.7549666665112393,1
CUST134,61,0,-0.5228635984703237,2,0.7994793754482954,-0.10041493085401525,1,2,8,0,-0.21045330126163048,1
CUST135,57,0,1.2483878878317045,2,-1.3939779649807844,-0.04637676013648256,0,1,0,1,-0.02062667228705243,0
CUST136,39,1,-1.5560936321465066,1,-0.23984916642836132,1.209348710520357,0,3,4,0,-2.1747213789381172,0
CUST137,44,1,-0.719669319170549,0,-1.6233121204281964,-0.9595104810248032,2,2,2,0,-3.422780832214919,0
CUST138,52,0,0.5595678653809157,1,-0.058992149530809,-0.40037362202372934,2,2,5,1,-0.25672087179479064,0
CUST139,18,0,-0.9656764700458307,2,0.5696125041926434,1.0955874898890994,2,2,9,1,31.919429363820928,1
CUST140,52,0,-0.47366216829526736,1,-1.3138042358406323,1.148847878627054,1,3,1,0,2.18271955657472,0
CUST141,54,1,1.7896036197573242,0,-0.7238214782145955,-0.38770284650186876,2,3,8,0,-0.13898133905332263,1
CUST142,64,0,-0.867273609695718,1,-0.3466586859805243,-0.12690547800393187,0,0,5,1,-0.9561435198606291,0
CUST143,31,0,-1.2608850510961687,0,1.45978061976204,-0.6723427680465209,2,2,6,0,2.5771609573699905,1
CUST144,20,0,0.165956423980465,1,1.7149514919091027,1.5301095342711615,2,2,4,0,1.3123213722237683,0
CUST145,18,1,0.6579707257310283,0,-1.5687087500835744,-1.3185947441330204,1,2,8,0,-0.7953064090149293,1
CUST146,22,1,1.2483878878317045,0,0.9108169793705002,1.534291880097713,1,0,0,1,0.6823964354199356,0
CUST147,43,1,1.3959921783568736,2,-0.43722037338136077,0.6596972562975062,0,2,4,0,0.2753336435137756,0
CUST148,31,1,-1.605295062321563,0,-0.36530373926893184,0.12666205345655973,1,3,9,0,-0.20925671022452605,1
CUST149,56,1,-1.1624821907460559,2,0.8873774838079306,-1.6195433396403798,2,2,5,0,9.967512945289933,0
CUST150,44,1,1.44519360853193,2,1.456051609104359,-0.06925415645399355,1,1,6,0,-0.028322565629301254,1
CUST151,26,1,-0.6704678889954927,2,1.5684546446430438,-0.30672160093721007,0,3,3,0,-0.9307790976795423,0
CUST152,32,1,-0.8180721795206617,1,0.2742215885234448,-1.1695787875910504,2,0,0,0,-6.428806680085965,0
CUST153,32,0,1.44519360853193,1,-0.4875620172600606,0.5635987573479493,0,2,7,0,0.23049248754021096,1
CUST154,43,0,0.165956423980465,1,1.002710456291937,1.665196122633407,1,1,9,1,1.4281804091344898,1
CUST155,59,1,-0.129252157069873,1,-0.8551359249458081,0.23382273337930345,1,0,3,1,0.26853093611173784,0
CUST156,30,1,-1.1624821907460559,0,0.22894074482302654,0.7678018807136477,0,0,2,0,-4.7254525384486525,0
CUST157,68,0,0.5103664352058593,0,-0.4825012170817786,-1.4942709457113603,2,3,6,1,-0.9893433215150169,1
CUST158,49,1,-0.08005072689481667,1,0.5493693034795151,-0.27200777703956835,1,0,1,1,-0.295676930230552,0
CUST159,56,1,0.313560714505634,0,-0.8918933157143829,-1.326591757032141,1,0,7,0,-1.0099203960522003,1
CUST160,66,1,-1.310086481271225,0,-1.060764226926531,0.4109484377377671,2,0,5,1,-1.3252704086068192,0
CUST161,69,0,-1.1624821907460559,2,1.4552525353919985,1.5508551008901,1,0,6,1,-9.54476976072989,1
CUST162,49,0,0.8055750162561973,2,-1.3718702589388156,0.5823857275274044,0,2,4,1,0.3225486187413928,0
CUST163,21,0,0.313560714505634,2,0.02757416930822572,-1.4650369493971123,1,2,8,0,-1.115317269478851,1
CUST164,47,0,-0.867273609695718,2,-0.9595482233608901,-0.4925089682500705,1,2,4,0,-3.7107086776109,0
CUST165,54,0,0.5595678653809157,0,-1.5894846666049427,0.1934841316202552,2,2,4,0,0.12406265601849766,0
CUST166,40,1,-0.129252157069873,1,-1.5996062669615068,-0.3226131009290524,0,1,2,0,-0.37050117729081805,0
CUST167,56,0,0.9531793067813664,0,-1.1174984605041134,1.1839223105334091,2,2,0,0,0.6061513689106138,0
CUST168,62,1,-0.719669319170549,0,1.2770590975356473,1.1175138709679437,1,0,1,0,3.986413002178033,0
CUST169,32,1,-0.08005072689481667,0,-0.7461955421606845,0.4075721568718695,1,2,7,0,0.44303764216928654,1
CUST170,60,0,0.2643592843305777,2,1.5668564972183232,-0.42674043113144017,2,2,0,0,-0.3375151639412213,0
CUST171,46,0,-0.129252157069873,2,0.28967034696241095,-0.8401669070037526,2,3,6,0,-0.9648796879892722,1
CUST172,53,1,-1.605295062321563,2,-0.2124143023039903,-1.3632853896050736,2,0,4,1,2.25226583606398,0
CUST173,30,1,-0.08005072689481667,1,0.2843431888800087,-0.49169936791678204,0,2,2,1,-0.5344853051050382,0
CUST174,49,1,-0.22765501741998567,0,0.06486427588504083,-0.28773664989022607,1,2,6,1,-0.3725493871003645,1
CUST175,24,0,-0.08005072689481667,1,0.903092600151017,0.6315450840093992,2,2,8,0,0.6864999000191513,1
CUST176,68,0,-0.424460738120211,2,-0.7461955421606845,0.5697220227508125,1,1,1,0,0.9898925416313449,0
CUST177,39,0,-0.6212664588204364,1,-0.5016789861784263,-1.4884693992182318,0,2,7,0,-3.930122995133734,1
CUST178,45,0,1.5435964688820425,0,1.3716161534982847,-0.3504329481895212,0,3,8,1,-0.13777065366958263,1
CUST179,19,0,0.165956423980465,0,1.5530058862040774,-1.0976198129895023,0,0,2,0,-0.9413900814940682,0
CUST180,59,1,0.5595678653809157,2,1.3662889954158828,-1.1850000830225111,0,0,1,0,-0.7598259167343651,0
CUST181,62,0,-0.9656764700458307,2,-0.27181211492277424,1.1617237057617125,1,2,6,0,33.846277096583904,1
CUST182,23,1,0.46116500503080304,1,0.977939171208767,-1.5871451848183011,0,2,4,0,-1.086218996043395,0
CUST183,45,1,0.7071721559060847,2,-0.07497362377801527,-0.26670118271526233,0,2,4,0,-0.15622395303987968,0
CUST184,45,1,1.2975893180067608,2,-0.00145884224086564,-1.1451316858238445,2,0,9,0,-0.4984057319770647,1
CUST185,61,0,1.5927978990570988,0,-1.0154833832261125,1.3438236794168439,0,0,4,0,0.5182909473605871,0
CUST186,61,0,-1.4084893416213375,2,0.32269872707330405,0.2158029390615235,2,1,3,0,-0.5282951525858147,0
CUST187,37,0,-1.2608850510961687,2,-1.0796756381190582,-0.924011804402314,0,3,4,1,3.5418349979037336,0
CUST188,47,1,-1.4084893416213375,0,-0.5762591993320564,0.0246559468348404,0,1,3,1,-0.06035884984655494,0
CUST189,28,1,-0.129252157069873,0,1.2363063382052708,0.8263653284032736,2,3,5,0,0.9490294292576101,0
CUST190,45,1,0.313560714505634,1,-1.0072262881983893,1.6195827449037636,0,1,3,1,1.2329713632713983,0
CUST191,42,1,-1.310086481271225,2,-1.477880704778618,-0.9622822131702101,1,0,1,0,3.103270446442087,0
CUST192,56,1,0.756373586081141,0,-1.485338726093981,1.3678041119963027,1,1,8,1,0.7787660454676827,1
CUST193,50,1,1.346790748181817,1,1.53329540129919,1.5362327996740248,0,3,1,0,0.6546100460231598,0
CUST194,18,0,1.346790748181817,1,0.031036822061787362,1.4736390271811282,1,2,8,0,0.6279379737297985,1
CUST195,44,0,-1.3592879114462812,2,-0.3067050003625083,0.4901125017683197,2,3,9,0,-1.3641218815167364,1
CUST196,69,0,-1.5068922019714504,2,1.0834169012403292,0.4705336081187484,0,2,5,0,-0.9282715462749419,0
CUST197,30,0,-1.4084893416213375,1,1.169983220079364,-0.3226024948111491,0,0,8,0,0.7897451951395,1
CUST198,58,1,1.149985027481592,0,-0.5741283360990955,0.899558148054244,2,3,8,0,0.4184020523658953,1
CUST199,20,1,-0.6212664588204364,1,0.6774874553612865,0.1256898259820866,2,1,2,1,0.33186874759131796,0
CUST200,56,0,-0.424460738120211,2,0.9459762227143541,0.6371981448518813,2,3,0,0,1.107132366210267,0
CUST201,23,1,-1.5560936321465066,0,0.5424439979723922,-0.23423939118576378,0,2,0,1,0.4212229337739509,0
CUST202,25,0,0.313560714505634,0,-1.1992703370689863,0.8264006821296181,2,0,2,0,0.6291301749539904,0
CUST203,44,0,1.2483878878317045,1,1.30848933022182,1.15181759163999,2,1,4,0,0.5122859796006006,0
CUST204,26,0,-1.014877900220887,2,0.14237442598399183,-1.221318966096192,1,3,2,0,82.08947149555361,0
CUST205,54,1,-1.1132807605709996,1,-0.7461955421606845,1.1814192667082204,1,2,8,0,-10.429125482148905,1
CUST206,50,0,-1.1132807605709996,1,-0.2518352721137662,0.15720060227291857,0,1,8,0,-1.38770786389973,1
CUST207,68,0,-1.0640793303959433,1,-1.5942791088791048,1.222496761347868,1,0,2,0,-19.077864169212074,0
CUST208,59,0,-0.47366216829526736,0,-1.2815749294420993,-0.22428378184715883,1,1,2,0,-0.4261213394460661,0
CUST209,61,1,0.5103664352058593,0,0.9265320957135862,-0.40720042658084776,2,0,4,0,-0.26960373131262505,0
CUST210,41,1,-0.7688707493456054,2,-1.7242617660897168,1.4688804156151618,2,1,1,0,6.3552337553828915,0
CUST211,32,0,1.0023807369564228,2,-0.2819337152793382,-0.8547503191208494,1,3,5,0,-0.42686703050292635,0
CUST212,49,1,0.5103664352058593,1,0.08510747659816909,1.2209093790350012,1,2,6,0,0.8083530927172612,1
CUST213,49,1,-1.310086481271225,1,-1.5351476541644409,-0.03976914868269965,1,3,8,0,0.1282517977554609,1
CUST214,41,1,0.90397787660631,1,1.6451657210296347,0.06549303613534571,0,3,5,0,0.03439800269742728,0
CUST215,58,1,1.0023807369564228,2,-0.9411695279766027,-0.6542027710591698,0,0,2,0,-0.3267124772951744,0
CUST216,69,1,-0.129252157069873,0,-0.6708162552946944,0.2718103123364438,0,0,4,0,0.3121573191864401,0
CUST217,66,1,0.8055750162561973,0,-0.6718816869111748,-0.5956039696431994,1,0,3,1,-0.32986941239260464,0
CUST218,66,1,0.46116500503080304,1,-0.9265198432499967,-1.5964043257479195,1,3,4,0,-1.0925558169347651,0
CUST219,69,1,1.7404021895822679,1,-1.719200965911435,-0.7818474000259036,0,1,7,0,-0.28530388823878594,1
CUST220,29,1,-0.8180721795206617,1,0.8010775228730161,-1.7115231294708053,0,1,7,0,-9.407704247549013,1
CUST221,56,1,-0.6212664588204364,1,1.6235907307959059,1.690410400262288,1,3,5,0,4.463323726220587,0
CUST222,19,0,0.11675499380540867,2,-0.9475621176754854,1.6462854144117465,2,3,0,0,1.474168840563615,0
CUST223,20,0,1.0515821671314791,0,0.5717433674256042,-0.3507970915708694,0,2,7,1,-0.17098856540625604,1
CUST224,66,1,1.1991864576566482,1,0.8447602191487137,0.8154622391986368,1,0,7,0,0.3708017737011512,1
CUST225,54,0,-1.5560936321465066,2,1.2136659163550618,-0.5235212569994455,1,0,1,0,0.9414264554310169,0
CUST226,66,0,-0.32605787777009837,1,-0.26089144085384997,0.6149889339622807,2,3,3,1,0.9125248499491917,0
CUST227,34,1,0.018352133455296012,1,-0.6753443396647361,1.0851722821080165,1,3,1,1,1.065615955873729,0
CUST228,66,1,1.2975893180067608,0,-0.597834189565785,1.5798168735114955,1,1,3,0,0.6875975881024908,0
CUST229,19,1,0.9531793067813664,1,0.7432778576789529,-0.3330990161628243,0,3,9,0,-0.1705419543440363,1
CUST230,19,0,1.3959921783568736,0,1.1039264598575778,1.007708732314633,0,1,6,0,0.4205809774411286,1
CUST231,45,0,-1.3592879114462812,0,-1.0953907544621446,-0.8030949895589342,2,3,8,1,2.2352407748041045,1
CUST232,40,1,0.7071721559060847,0,-0.4398839524225617,1.7323328489615692,2,2,7,1,1.0147382283435442,1
CUST233,54,1,-0.17845358724492935,2,1.3987846597185358,-1.6436545810073129,1,2,8,0,-2.0006837781632902,1
CUST234,49,1,1.149985027481592,2,1.0690335744178436,0.37851492918934376,0,1,7,0,0.17605468147502462,1
CUST235,50,0,1.2975893180067608,0,1.685918480360011,0.5744346744725313,2,0,1,0,0.2500162539800078,0
CUST236,18,0,-0.5228635984703237,1,0.8873774838079306,0.6743230928862162,2,2,6,0,1.4132711122529509,1
CUST237,36,0,-0.719669319170549,0,-0.36264016022773055,-1.3124891555933291,2,1,1,1,-4.6819318945393205,0
